Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50)
6.608333418300172e-09,0.11224552233898294,0.0,0.0,0.0,0.0,0.99999732057245039,2.6579837207482617e-06,9.2406810719399863e-09,1.4417602638749062e-09,9.332204487319276e-09,1.0979124889244993e-09,3.3127065479684202e-10,3.6768703029450155e-18,1.043857126858315e-18,1.2839263670366126e-19,4.7743158920982941e-28,4.7941928655074309e-30,1.9271095265907241e-32
7.436165622486178e-09,0.11224554119027949,0.0,0.0,0.0,0.0,0.99999698450470131,2.9907459870216655e-06,1.0487962466513628e-08,1.8255373107186077e-09,1.0614674308126431e-08,1.3986310737029098e-09,4.2250650601054056e-10,5.5444116809587576e-18,1.6487450420078685e-18,2.2790338001877675e-19,9.9576883111503824e-28,1.0660132240217288e-29,4.2852945370285898e-32
8.263997826672184e-09,0.1122455600458338,0.0,0.0,0.0,0.0,0.99999664834244351,3.3234621748233108e-06,1.1753989971686755e-08,2.2545324034578156e-09,1.192359533642687e-08,1.7376664218710369e-09,5.2559755023859215e-10,7.9833714707459033e-18,2.4810015637223236e-18,3.8082320632956542e-19,1.9195287596598861e-27,2.1845425107998626e-29,8.7821581899947514e-32
9.09183003085819e-09,0.11224557890570501,0.0,0.0,0.0,0.0,0.99999631208495143,3.6561322122171881e-06,1.3038434193479926e-08,2.7287404999050698e-09,1.3259289393991484e-08,2.1155851090287279e-09,6.4078727649463542e-10,1.1077787596119861e-17,3.5895859450355984e-18,6.0602637197370156e-19,3.4704996695947714e-27,4.1894548122642529e-29,1.6842925412765844e-31
9.919662235044195e-09,0.11224559776995119,0.0,0.0,0.0,0.0,0.99999597573150623,3.9887560272723445e-06,1.4340978365632878e-08,3.2481565841915142e-09,1.4622065628705574e-08,2.5329439368991471e-09,7.6832203757433843e-10,1.4913522573165295e-17,5.0275405915615675e-18,9.2623009010840392e-19,5.9492725941712073e-27,7.607009897599658e-29,3.0583746392957341e-31
9.999999999999999e-09,0.11224561663862927,0.0,0.0,0.0,0.0,0.99999594308463113,4.0210333591241307e-06,1.4468337073098939e-08,3.3009701357437598e-09,1.4755770326702675e-08,2.5755668378001128e-09,7.8136516816154782e-10,1.5328469285546855e-17,5.1867109694698522e-18,9.6332198809442817e-19,6.2531705523680681e-27,8.0391187843739217e-29,3.2321136918270647e-31
1.0747494439230201e-08,0.11224561663862927,0.0,0.0,0.0,0.0,0.99999563928139612,4.3213335480627962e-06,1.5661318175149317e-08,3.8127756670654495e-09,1.6012220688679551e-08,2.9902900669539203e-09,9.0845100924835592e-10,1.9578083522332788e-17,6.8519334983902025e-18,1.3681450789112166e-18,9.7525644375038223e-27,1.3160244734264878e-28,5.291206651371025e-31
1.1575326643416207e-08,0.11224563551179527,0.0,0.0,0.0,0.0,0.99999530273391657,4.6538647026670271e-06,1.6999161105910833e-08,4.4225927863804598e-09,1.7430039378168772e-08,3.4881615251157562e-09,1.0614260385682811e-09,2.5160525429193152e-17,9.1236705615616265e-18,1.9628444743467613e-18,1.539040730172767e-26,2.183525982456416e-28,8.7793213525173238e-31
1.2403158847602212e-08,0.11224565438950389,0.0,0.0,0.0,0.0,0.99999496608836758,4.9863494191675302e-06,1.8354225828096205e-08,5.0776030077091463e-09,1.8875795267519548e-08,4.0270876707860968e-09,1.2275015023245053e-09,3.1751350419336519e-17,1.1907321686036997e-17,2.7461570187079379e-18,2.3503747111335566e-26,3.4963174109030459e-28,1.4058006504753093e-30
1.3230991051788218e-08,0.11224567327180944,0.0,0.0,0.0,0.0,0.99999462934405625,5.3187876256504969e-06,1.9726241757122724e-08,5.7778014247689615e-09,2.034975113378893e-08,4.6075895356489554e-09,1.4069342047982571e-09,3.9442478889491473e-17,1.5270997919577445e-17,3.7589528471286894e-18,3.4888540253664017e-26,5.4300432449494764e-28,2.1833595211298592e-30
1.4058823255974224e-08,0.1122456921587648,0.0,0.0,0.0,0.0,0.99999429250029515,5.6511792502056351e-06,2.1114948751438153e-08,6.5231831596586187e-09,2.1852159262718985e-08,5.2301800559096461e-09,1.5999833077912625e-09,4.8327268310106168e-17,1.9286273181381569e-17,5.0473289178193665e-18,5.0516678860022135e-26,8.2103581496138214e-28,3.3013542666091979e-30
